SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
RW_Kiv,Kivu,351,653557778
RW_Kiv,Kivu,352,647550080
RW_Kiv,Kivu,353,641472876
RW_Kiv,Kivu,354,635076739
RW_Kiv,Kivu,355,629086120
RW_Kiv,Kivu,356,622765844
RW_Kiv,Kivu,357,616990097
RW_Kiv,Kivu,358,611042373
RW_Kiv,Kivu,359,604458371
RW_Kiv,Kivu,360,598117442
RW_Kiv,Kivu,361,592338915
RW_Kiv,Kivu,362,586553636
RW_Kiv,Kivu,363,580889497
RW_Kiv,Kivu,364,575155851
RW_Kiv,Kivu,365,569249433
RW_Kiv,Kivu,366,562885865
RW_Kiv,Kivu,367,556187873
RW_Kiv,Kivu,368,549360005
RW_Kiv,Kivu,369,542598068
RW_Kiv,Kivu,370,535809123
RW_Kiv,Kivu,371,529422519
RW_Kiv,Kivu,372,522901271
RW_Kiv,Kivu,373,515791804
RW_Kiv,Kivu,374,507876069
RW_Kiv,Kivu,375,499366156
RW_Kiv,Kivu,376,490986518
RW_Kiv,Kivu,377,482359835
RW_Kiv,Kivu,378,475050986
RW_Kiv,Kivu,379,468643728
RW_Kiv,Kivu,380,463034001
RW_Kiv,Kivu,381,457763464
RW_Kiv,Kivu,382,452759432
RW_Kiv,Kivu,383,448007607
RW_Kiv,Kivu,384,443220037
RW_Kiv,Kivu,385,438536924
RW_Kiv,Kivu,386,433714799
RW_Kiv,Kivu,387,428592012
RW_Kiv,Kivu,388,424300118
RW_Kiv,Kivu,389,420241367
RW_Kiv,Kivu,390,415999518
RW_Kiv,Kivu,391,411971350
RW_Kiv,Kivu,392,407658803
RW_Kiv,Kivu,393,403241004
RW_Kiv,Kivu,394,398502286
RW_Kiv,Kivu,395,393392605
RW_Kiv,Kivu,396,388623305
RW_Kiv,Kivu,397,383658197
RW_Kiv,Kivu,398,378345161
RW_Kiv,Kivu,399,373453927
RW_Kiv,Kivu,400,368497160
RW_Kiv,Kivu,401,362730151
RW_Kiv,Kivu,402,355945178
RW_Kiv,Kivu,403,350701251
RW_Kiv,Kivu,404,345962136
RW_Kiv,Kivu,405,341862079
RW_Kiv,Kivu,406,337759639
RW_Kiv,Kivu,407,334498022
RW_Kiv,Kivu,408,331161339
RW_Kiv,Kivu,409,328074480
RW_Kiv,Kivu,410,324734619
RW_Kiv,Kivu,411,321287124
RW_Kiv,Kivu,412,318147838
RW_Kiv,Kivu,413,315091164
RW_Kiv,Kivu,414,311885946
