,lake,model,scenario,nbr_forcing_data,forcing_data_empty,hyspometry,daily_obs,init,input,par,calibration
770,Eagle_lake,IPSL-CM5A-LR,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
771,Eagle_lake,MIROC5,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
772,Eagle_lake,MIROC5,piControl,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
773,Eagle_lake,MIROC5,rcp26,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
774,Eagle_lake,MIROC5,rcp60,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
775,Eagle_lake,MIROC5,rcp85,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
776,Eagle_lake,EWEMBI,historical,6,6,Exist,Exist,Does not exist,Does not exist,Does not exist,Does not exist
777,Harp_Lake,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
778,Harp_Lake,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
779,Harp_Lake,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
780,Harp_Lake,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
781,Harp_Lake,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
782,Harp_Lake,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
783,Harp_Lake,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
784,Harp_Lake,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
785,Harp_Lake,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
786,Harp_Lake,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
787,Harp_Lake,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
788,Harp_Lake,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
789,Harp_Lake,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
790,Harp_Lake,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
791,Harp_Lake,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
792,Harp_Lake,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
793,Harp_Lake,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
794,Harp_Lake,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
795,Harp_Lake,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
796,Harp_Lake,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
797,Harp_Lake,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
798,Ekoln_basin_of_Malaren,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
799,Ekoln_basin_of_Malaren,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
800,Ekoln_basin_of_Malaren,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
801,Ekoln_basin_of_Malaren,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
802,Ekoln_basin_of_Malaren,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
803,Ekoln_basin_of_Malaren,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
804,Ekoln_basin_of_Malaren,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
805,Ekoln_basin_of_Malaren,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
806,Ekoln_basin_of_Malaren,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
807,Ekoln_basin_of_Malaren,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
808,Ekoln_basin_of_Malaren,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
809,Ekoln_basin_of_Malaren,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
810,Ekoln_basin_of_Malaren,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
811,Ekoln_basin_of_Malaren,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
812,Ekoln_basin_of_Malaren,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
813,Ekoln_basin_of_Malaren,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
814,Ekoln_basin_of_Malaren,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
815,Ekoln_basin_of_Malaren,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
816,Ekoln_basin_of_Malaren,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
817,Ekoln_basin_of_Malaren,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
818,Ekoln_basin_of_Malaren,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
819,Erken,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
820,Erken,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
821,Erken,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
822,Erken,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
823,Erken,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
824,Erken,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
825,Erken,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
826,Erken,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
827,Erken,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
828,Erken,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
829,Erken,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
830,Erken,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
831,Erken,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
832,Erken,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
833,Erken,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
834,Erken,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
835,Erken,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
836,Erken,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
837,Erken,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
838,Erken,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
839,Erken,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
840,Esthwaite_Water,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
841,Esthwaite_Water,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
842,Esthwaite_Water,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
843,Esthwaite_Water,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
844,Esthwaite_Water,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
845,Esthwaite_Water,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
846,Esthwaite_Water,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
847,Esthwaite_Water,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
848,Esthwaite_Water,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
849,Esthwaite_Water,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
850,Esthwaite_Water,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
851,Esthwaite_Water,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
852,Esthwaite_Water,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
853,Esthwaite_Water,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
854,Esthwaite_Water,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
855,Esthwaite_Water,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
856,Esthwaite_Water,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
857,Esthwaite_Water,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
858,Esthwaite_Water,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
859,Esthwaite_Water,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
860,Esthwaite_Water,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
861,Windermere,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
862,Windermere,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
863,Windermere,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
864,Windermere,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
865,Windermere,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
866,Windermere,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
867,Windermere,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
868,Windermere,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
869,Windermere,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
870,Windermere,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
871,Windermere,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
872,Windermere,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
873,Windermere,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
874,Windermere,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
875,Windermere,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
876,Windermere,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
877,Windermere,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
878,Windermere,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
879,Windermere,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
880,Windermere,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
881,Windermere,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
882,Feeagh,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
883,Feeagh,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
884,Feeagh,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
885,Feeagh,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
886,Feeagh,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
887,Feeagh,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
888,Feeagh,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
889,Feeagh,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
890,Feeagh,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
891,Feeagh,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
892,Feeagh,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
893,Feeagh,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
894,Feeagh,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
895,Feeagh,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
896,Feeagh,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
897,Feeagh,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
898,Feeagh,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
899,Feeagh,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
900,Feeagh,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
901,Feeagh,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
902,Feeagh,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
903,Kilpisjarvi,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
904,Kilpisjarvi,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
905,Kilpisjarvi,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
906,Kilpisjarvi,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
907,Kilpisjarvi,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
908,Kilpisjarvi,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
909,Kilpisjarvi,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
910,Kilpisjarvi,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
911,Kilpisjarvi,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
912,Kilpisjarvi,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
913,Kilpisjarvi,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
914,Kilpisjarvi,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
915,Kilpisjarvi,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
916,Kilpisjarvi,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
917,Kilpisjarvi,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
918,Kilpisjarvi,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
919,Kilpisjarvi,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
920,Kilpisjarvi,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
921,Kilpisjarvi,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
922,Kilpisjarvi,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
923,Kilpisjarvi,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
924,Kuivajarvi,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
925,Kuivajarvi,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
926,Kuivajarvi,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
927,Kuivajarvi,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
928,Kuivajarvi,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
929,Kuivajarvi,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
930,Kuivajarvi,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
931,Kuivajarvi,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
932,Kuivajarvi,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
933,Kuivajarvi,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
934,Kuivajarvi,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
935,Kuivajarvi,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
936,Kuivajarvi,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
937,Kuivajarvi,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
938,Kuivajarvi,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
939,Kuivajarvi,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
940,Kuivajarvi,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
941,Kuivajarvi,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
942,Kuivajarvi,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
943,Kuivajarvi,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
944,Kuivajarvi,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
945,Paajarvi,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
946,Paajarvi,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
947,Paajarvi,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
948,Paajarvi,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
949,Paajarvi,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
950,Paajarvi,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
951,Paajarvi,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
952,Paajarvi,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
953,Paajarvi,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
954,Paajarvi,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
955,Paajarvi,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
956,Paajarvi,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
957,Paajarvi,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
958,Paajarvi,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
959,Paajarvi,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
960,Paajarvi,MIROC5,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
961,Paajarvi,MIROC5,piControl,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
962,Paajarvi,MIROC5,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
963,Paajarvi,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
964,Paajarvi,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
965,Paajarvi,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Does not exist
966,Kinneret,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
967,Kinneret,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
968,Kinneret,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
969,Kinneret,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
970,Kinneret,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
971,Kinneret,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
972,Kinneret,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
973,Kinneret,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
974,Kinneret,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
975,Kinneret,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
976,Kinneret,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
977,Kinneret,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
978,Kinneret,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
979,Kinneret,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
980,Kinneret,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
981,Kinneret,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
982,Kinneret,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
983,Kinneret,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
984,Kinneret,MIROC5,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
985,Kinneret,MIROC5,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
986,Kinneret,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
987,Kivu,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
988,Kivu,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
989,Kivu,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
990,Kivu,GFDL-ESM2M,rcp60,6,0,Exist,Exist,Exist,Exist,Exist,Exist
991,Kivu,GFDL-ESM2M,rcp85,6,0,Exist,Exist,Exist,Exist,Exist,Exist
992,Kivu,HadGEM2-ES,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
993,Kivu,HadGEM2-ES,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
994,Kivu,HadGEM2-ES,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
995,Kivu,HadGEM2-ES,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
996,Kivu,HadGEM2-ES,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
997,Kivu,IPSL-CM5A-LR,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
998,Kivu,IPSL-CM5A-LR,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
999,Kivu,IPSL-CM5A-LR,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1000,Kivu,IPSL-CM5A-LR,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1001,Kivu,IPSL-CM5A-LR,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1002,Kivu,MIROC5,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1003,Kivu,MIROC5,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1004,Kivu,MIROC5,rcp26,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1005,Kivu,MIROC5,rcp60,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1006,Kivu,MIROC5,rcp85,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1007,Kivu,EWEMBI,historical,6,0,Exist,Exist,Exist,Exist,Exist,Exist
1008,Klicava,GFDL-ESM2M,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1009,Klicava,GFDL-ESM2M,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1010,Klicava,GFDL-ESM2M,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1011,Klicava,GFDL-ESM2M,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1012,Klicava,GFDL-ESM2M,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1013,Klicava,HadGEM2-ES,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1014,Klicava,HadGEM2-ES,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1015,Klicava,HadGEM2-ES,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1016,Klicava,HadGEM2-ES,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1017,Klicava,HadGEM2-ES,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1018,Klicava,IPSL-CM5A-LR,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1019,Klicava,IPSL-CM5A-LR,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1020,Klicava,IPSL-CM5A-LR,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1021,Klicava,IPSL-CM5A-LR,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1022,Klicava,IPSL-CM5A-LR,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1023,Klicava,MIROC5,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1024,Klicava,MIROC5,piControl,6,0,Does not exist,Does not exist,,,,Does not exist
1025,Klicava,MIROC5,rcp26,6,0,Does not exist,Does not exist,,,,Does not exist
1026,Klicava,MIROC5,rcp60,6,0,Does not exist,Does not exist,,,,Does not exist
1027,Klicava,MIROC5,rcp85,6,0,Does not exist,Does not exist,,,,Does not exist
1028,Klicava,EWEMBI,historical,6,0,Does not exist,Does not exist,,,,Does not exist
1029,Rimov,GFDL-ESM2M,historical,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1030,Rimov,GFDL-ESM2M,piControl,6,0,Exist,Exist,Exist,Does not exist,Exist,Exist
1031,Rimov,GFDL-ESM2M,rcp26,6,0,Exist,Exist,Exist,Exist,Exist,Exist
